stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,location_type,parent_station,vehicle_type
0:COTCHUEF,COTTONWOOD ROAD at CHURCHILL STREET,st 1846,35.068944,-89.890146,,0,1:COTCHUEF,3
0:MENKNISF,MENDENHALL ROAD at KNIGHT ARNOLD ROAD,st 6956,35.060876,-89.885963,,0,1:MENKNISF,3
0:MENSCOSN,MENDENHALL ROAD at SCOTTSDALE AVENUE,st 1850,35.057525,-89.886115,,0,1:MENSCOSN,3
0:MENMEASM,MENDENHALL ROAD at MEADOWICK AVENUE,st 1851,35.055291,-89.886165,,0,1:MENMEASM,3
0:PERCOTSF,PERKINS ROAD at COTTONWOOD ROAD,st 6645,35.069012,-89.905692,,0,1:PERCOTSF,3
0:PERALOSF,PERKINS ROAD at ALOHA AVENUE,st 6646,35.065401,-89.905788,,0,1:PERALOSF,3
0:PERKNISN,PERKINS ROAD at KNIGHT ARNOLD ROAD,st 6647,35.063346,-89.905848,,0,1:PERKNISN,3
0:CLEPOPNN,CLEVELAND STREET at POPLAR AVENUE,st 3889,35.143702,-90.01556,,0,1:CLEPOPNN,3
0:HOLTCHWM,HOLMES ROAD  at TCHULAHOMA ROAD,st 6866,35.006244,-89.9515,,0,1:HOLTCHWM,3
0:BELLAMSN,BELLEVUE BOULEVARD at LAMAR AVENUE,st 4257 (no 47),35.129046,-90.021141,,0,1:602,3
0:5204,YALE ROAD at AUSTIN PEAY HWY,no 65,35.220254,-89.910199,,0,1:5204,3
0:YALAUSEM,YALE ROAD at AUSTIN PEAY HWY,st 1184 (no 65),35.221692,-89.910403,,0,1:5204,3
0:HOLLAMWM,HOLMES STREET at LAMAR AVENUE,st 2510,35.006077,-89.879519,,0,1:HOLLAMWM,3
0:SWTCCSF,SWTCC,st 367 (no 161),35.161087,-89.86388,,0,1:5300,3
0:RESSYCEM,RESOURCES DRIVE at SYCAMORE VIEW ROAD,st 4037,35.159291,-89.863944,,0,1:RESSYCEM,3
0:CARRIVNE,CAROLINE AVE at RIVERSIDE DR,st 7269 (no 996),35.128379,-90.066452,,0,1:69,3
0:RIVGEOWS,RIVERSIDE DR at GEORGIA AVE,st 7262 (no 1221),35.129684,-90.066817,,0,1:62,3
0:RIVTOMWM,RIVERSIDE DR at TOM LEE PARK,st 7263 (no 1220),35.134912,-90.063574,,0,1:63,3
0:RIVBEAWN,RIVERSIDE DR at BEALE ST,st 7264 (no 1222),35.140944,-90.058195,,0,1:64,3
0:UNIMAISM,UNION AVE at MAIN ST,st 7265 (no 1223),35.143267,-90.053679,,0,1:65,3
0:BEAMAINM,BEALE ST at MAIN ST,st 7266 (no 1224),35.140478,-90.055162,,0,1:66,3
0:RIVBEAEN,RIVERSIDE DR at BEALE ST,st 7267 (no 1225),35.140157,-90.059124,,0,1:67,3
0:RIVTOMEM,RIVERSIDE DR at TOM LEE PARK,st 7268 (no 1226),35.135028,-90.063762,,0,1:68,3
0:RIVGEOES,RIVERSIDE DR at GEORGIA AVE,st 7270 (no 1228),35.129684,-90.066894,,0,1:70,3
0:69,CAROLINE AVE at RIVERSIDE DR,no 996,35.128379,-90.066452,,0,1:69,3
0:THIRAISN,3RD STREET at RAINES ROAD,st 5023 (no 1138),35.036102,-90.072601,,0,1:5023,3
0:IRS,IRS,st 72 (no 36),35.003109,-89.936921,,0,1:703,3
0:THIRAINF,3RD STREET at RAINES ROAD,st 176 (no 1138),35.034567,-90.073872,,0,1:5023,3
0:CHAGETEF,CHAD LANE at GETWELL ROAD,st 6856,35.001607,-89.936107,,0,1:CHAGETEF,3
0:LAMSPKEF,LAMAR AVENUE at SOUTH PARKWAY EAST,st 81 (no 32),35.110166,-89.991355,,0,1:5604,3
0:VOLBREWN,VOLLINTINE AVENUE at BREEDLOVE STREET,st 3855 (no 1142),35.165921,-90.021335,,0,1:3855,3
0:VOLWATWF,VOLLINTINE AVENUE at WATKINS STREET,st 3849,35.164736,-90.010464,,0,1:VOLWATWF,3
0:VANLAUEF,VANCE AVENUE at LAUDERDALE STREET,st 776,35.134533,-90.043211,,0,1:VANLAUEF,3
0:LAMSPAEN,LAMAR AVENUE at SOUTH PARKWAY,st 5746,35.110801,-89.992328,,0,1:LAMSPAEN,3
0:SHEPLEWM,SHELBY DRIVE at PLEASANT HILL ROAD,st 2426,35.020747,-89.910945,,0,1:SHEPLEWM,3
0:GETRAISF,GETWELL ROAD at RAINES ROAD,st 2614 (no 865),35.036274,-89.937209,,0,1:2614,3
0:SHEKIRWF,SHELBY DRIVE at KIRBY PARKWAY,st 482 (no 204),35.020513,-89.849107,,0,1:9701,3
0:GETRA1NM,GETWELL ROAD at RAINES ROAD,st 2578 (no 865),35.032997,-89.937002,,0,1:2614,3
0:HOLLAMEF,HOLMES ROAD at LAMAR AVENUE,st 2528 (no 863),35.005901,-89.886018,,0,1:2528,3
0:4312OB,Raines-Elvis Presley,st 6173,35.035477,-90.025186,,0,1:4312OB,3
0:ELVFINSN,Elvis Presley-Finley,st 5145,35.030034,-90.025244,,0,1:ELVFINSN,3
0:ELVMOSSF,Elvis Presley-Mosby,st 5146,35.028863,-90.025245,,0,1:ELVMOSSF,3
0:ELVHALSN,Elvis Presley-Haledale,st 5147,35.02721,-90.025246,,0,1:ELVHALSN,3
0:ELVBLASN,Elvis Presley-Blanchard,st 5148,35.024806,-90.025258,,0,1:ELVBLASN,3
0:ELVHALSM,Elvis Presley-Haledale,st 5149,35.022616,-90.025271,,0,1:ELVHALSM,3
0:4301IB,Elvis-Shelby,st 322,35.021534,-90.025072,,0,1:4301IB,3
0:ELVFINNN,Elvis Presley-Finley,st 5183,35.029453,-90.025134,,0,1:ELVFINNN,3
0:ELVMARSF,Elvis Presley-Marlin,st 6441,35.033949,-90.025131,,0,1:ELVMARSF,3
0:4312IB,Raines-Elvis Presley,st 6172,35.03554,-90.025075,,0,1:4312IB,3
0:5030,HOLMES ROAD at 3RD STREET,no 1157,35.006147,-90.104076,,0,1:5030,3
0:5200,METHODIST HOSPITAL NORTH,no 156,35.232775,-89.892975,,0,1:5200,3
0:5300,SWTCC,no 161,35.161087,-89.86388,,0,1:5300,3
0:6592,ALICE AVENUE at BENTON STREET,no 1085,35.094244,-90.035947,,0,1:6592,3
0:5501,KNIGHT ARNOLD ROAD at RIDGEWAY ROAD,no 146,35.060084,-89.856136,,0,1:5501,3
1:MENFLOS2,MENDENHALL ROAD at FLOWERING PEACH DRIVE,st 1821,35.048409,-89.886258,,1,,
1:MENFLOSM,MENDENHALL ROAD at FLOWERING PEACH DRIVE,st 1820,35.049213,-89.886334,,1,,
1:MENSHASN,MENDENHALL ROAD at SHARP PLAZA BOULEVARD,st 1823,35.041142,-89.8859,,1,,
1:MENMENSN,MENDENHALL ROAD at MENDENHALL ROAD PARK,st 1822,35.043779,-89.886037,,1,,
1:1204,FIELDS ROAD at BOXTOWN ROAD,no 1185,35.0494195,-90.125226,,1,,
1:COTBRAEN,COTTONWOOD ROAD at BRANDALE STREET,st 1842,35.069233,-89.904475,,1,,
1:MENKNISF,MENDENHALL ROAD at KNIGHT ARNOLD ROAD,st 6956,35.060876,-89.885963,,1,,
1:9706,SHELBY DRIVE at ROSS ROAD,no 1184,35.02041,-89.839489,,1,,
1:MENMEASM,MENDENHALL ROAD at MEADOWICK AVENUE,st 1851,35.055291,-89.886165,,1,,
1:MENSCOSN,MENDENHALL ROAD at SCOTTSDALE AVENUE,st 1850,35.057525,-89.886115,,1,,
1:MENTRUSF,MENDENHALL ROAD at TRUST DRIVE,st 1825,35.038021,-89.884813,,1,,
1:MENWINSM,MENDENHALL ROAD at WINCHESTER ROAD,st 1852,35.052976,-89.886259,,1,,
1:2304,COTTONWOOD ROAD at MENDENHALL ROAD,no 1172,35.068768,-89.88595,,1,,
1:RAICHRWM,RAINES ROAD at CHRYSLER DRIVE,st 1828,35.03531,-89.894259,,1,,
1:5303,SUMMER AVENUE  at HOLLYWOOD STREET,no 165,35.1505545,-89.9769965,,1,,
1:2305,MENDENHALL ROAD at RAINES ROAD,no 1173,35.0353665,-89.884709,,1,,
1:WINMENNF,WINCHESTER ROAD at MENDENHALL ROAD,st 6327,35.051215,-89.886108,,1,,
1:CLEPOPNN,CLEVELAND STREET at POPLAR AVENUE,st 3889,35.143702,-90.01556,,1,,
1:MENSCONN,MENDENHALL ROAD at SCOTTSDALE AVENUE,st 1856,35.057131,-89.885928,,1,,
1:MENNEWNN,MENDENHALL ROAD at NEWBERRY AVENUE,st 1854,35.053825,-89.886013,,1,,
1:MENKNINF,MENDENHALL ROAD at KNIGHT ARNOLD ROAD,st 1858,35.062422,-89.885761,,1,,
1:MENKNINM,MENDENHALL ROAD at KNIGHT ARNOLD ROAD,st 1857,35.060179,-89.885843,,1,,
1:COTCHUWN,COTTONWOOD ROAD at CHURCHILL STREET,st 1861,35.069105,-89.890156,,1,,
1:MENDERNN,MENDENHALL ROAD at DERRON AVENUE,st 1859,35.064379,-89.885656,,1,,
1:TCHSH1SN,TCHULAHOMA ROAD at SHELBY DRIVE,st 208,35.021343,-89.954703,,1,,
1:COTLANWN,COTTONWOOD ROAD at LANDVIEW COVE,st 6899,35.069146,-89.893474,,1,,
1:PERALOSF,PERKINS ROAD at ALOHA AVENUE,st 6646,35.065401,-89.905788,,1,,
1:PERCOTSF,PERKINS ROAD at COTTONWOOD ROAD,st 6645,35.069012,-89.905692,,1,,
1:HOLTCHWM,HOLMES ROAD  at TCHULAHOMA ROAD,st 6866,35.006244,-89.9515,,1,,
1:PERKNISN,PERKINS ROAD at KNIGHT ARNOLD ROAD,st 6647,35.063346,-89.905848,,1,,
1:4303,ELVIS PRESLEY BOULEVARD at NORRIS ROAD,no 22,35.0833165,-90.018517,,1,,
1:4302,ELVIS PRESLEY BOULEVARD at LAUDEEN DRIVE,no 137,35.0404195,-90.025111,,1,,
1:WINTUCWF,WINCHESTER ROAD at TCHULAHOMA ROAD,st 1695,35.052364,-89.952711,,1,,
1:9702,SHELBY DRIVE at LAMAR AVENUE,no 203,35.020647,-89.897088,,1,,
1:HOLLAMWM,HOLMES STREET at LAMAR AVENUE,st 2510,35.006077,-89.879519,,1,,
1:5204,YALE ROAD at AUSTIN PEAY HWY,no 65,35.2206943,-89.9102487,,1,,
1:3206,AIRWAYS TRANSIT CENTER,no 449,35.061781,-89.992831,,1,,
1:4,CENTRAL STATION,no 14,35.132731,-90.060719,,1,,
1:HORRAISN,HORN LAKE ROAD at RAINES ROAD,st 4903,35.035664,-90.070059,,1,,
1:HORRAISM,HORN LAKE ROAD at RAINES ROAD,st 4902,35.036737,-90.069794,,1,,
1:WEAMITNN,WEAVER ROAD at WEST MITCHELL ROAD,st 5866,35.056021,-90.095309,,1,,
1:GEPMAIEN,GE PATTERSON AVENUE at MAIN STREET,st 468,35.132749,-90.059424,,1,,
1:RIVBIRNF,RIVERDALE ROAD at BIRCH RUN LANE,st 7221,35.041455,-89.83103,,1,,
1:BROTULWF,BROOKS ROAD at TULANE ROAD,st 5256,35.062591,-90.046874,,1,,
1:BROGRAWM,BROOKS ROAD at GRAVES ROAD,st 5255,35.061964,-90.039599,,1,,
1:BROWINWF,BROOKS ROAD at WINBROOK DRIVE,st 5243,35.060819,-89.997365,,1,,
1:BROAIRWF,BROOKS ROAD at AIRWAYS BOULEVARD,st 5241,35.0607,-89.993175,,1,,
1:BROMILWN,BROOKS ROAD at MILLBRANCH ROAD,st 5245,35.061084,-90.00695,,1,,
1:BROCAZWN,BROOKS ROAD at CAZASSA ROAD,st 5244,35.060938,-90.0015,,1,,
1:BROFONWF,BROOKS ROAD at FONTAINE ROAD,st 5247,35.061157,-90.009648,,1,,
1:BROFONWM,BROOKS ROAD at FONTAINE ROAD,st 5246,35.061129,-90.008553,,1,,
1:602,BELLEVUE BOULEVARD at LAMAR AVENUE,no 47,35.1286135,-90.0210615,,1,,
1:RAIHICWN,EAST RAINES ROAD at HICKORY HILL ROAD,st 2543,35.034985,-89.866032,,1,,
1:BROGILWF,BROOKS ROAD at GILL ROAD,st 5261,35.063245,-90.057764,,1,,
1:SHECRUEF,SHELBY DRIVE at KIRBY PARKWAY,st 477,35.020351,-89.848147,,1,,
1:COTPRIWM,COTTONWOOD ROAD at PRIDE COVE,st 1863,35.069221,-89.896028,,1,,
1:MENMEANN,MENDENHALL ROAD at MEADOWICK AVENUE,st 1855,35.055371,-89.885999,,1,,
1:SHEGETEF,SHELBY DRIVE at GETWELL ROAD,st 6405,35.020518,-89.935267,,1,,
1:BROELVEF,BROOKS ROAD at ELVIS PRESLEY BOULEVARD,st 5295,35.061538,-90.022843,,1,,
1:4304,MILLBRANCH RD at SHELBY DR,no 140,35.022134,-90.0075185,,1,,
1:TCHSHENF,TCHULAHOMA ROAD at SHELBY DRIVE,st 7082,35.021093,-89.954505,,1,,
1:WINAIRWF,WINCHESTER RD at AIRWAYS BLVD,st 1700,35.053433,-89.991855,,1,,
1:WINAIREN,WINCHESTER RD at AIRWAYS BLVD,st 1751,35.053263,-89.991524,,1,,
1:BROLUCWN,BROOKS ROAD at LUCIBILL ROAD,st 5251,35.061701,-90.028023,,1,,
1:BROGE1WM,BROOKS ROAD at GEMINI DRIVE,st 5258,35.062985,-90.050622,,1,,
1:BROTRAWN,BROOKS ROAD at TRANQUILITY DRIVE,st 5257,35.062788,-90.048057,,1,,
1:BROGILWN,BROOKS ROAD at GILL ROAD,st 5260,35.063129,-90.056448,,1,,
1:BROSOUWN,BROOKS ROAD at SOUTH CENTER ROAD,st 5259,35.063048,-90.052623,,1,,
1:BROCOUWN,BROOKS ROAD at COUGHLIN DRIVE,st 5249,35.061329,-90.01553,,1,,
1:BROONEWN,BROOKS ROAD at 1 PLACE,st 5248,35.061284,-90.01333,,1,,
1:BROROSWF,BROOKS ROAD at EAST ROSITA CIRCLE,st 5252,35.0618,-90.031727,,1,,
1:BROLUCWM,BROOKS ROAD at LUCIBILL ROAD,st 5250,35.061664,-90.026475,,1,,
1:BROLAKWN,BROOKS ROAD at LAKEVIEW ROAD,st 5254,35.061891,-90.035641,,1,,
1:BRODOGWF,BROOKS ROAD at DOGWOOD LANE,st 5253,35.061837,-90.033474,,1,,
1:COTPRIEF,COTTONWOOD ROAD at PRIDE COVE,st 1844,35.06907,-89.896437,,1,,
1:COTCLEEM,COTTONWOOD ROAD at CLEARBROOK STREET,st 1843,35.069148,-89.901125,,1,,
1:RAISENWN,RAINES ROAD at SENATOR STREET,st 7182,35.036962,-89.933989,,1,,
1:COTCHUEF,COTTONWOOD ROAD at CHURCHILL STREET,st 1846,35.068944,-89.890146,,1,,
1:MENHONSF,MENDENHALL ROAD at HONEYWOOD AVENUE,st 1849,35.058642,-89.886079,,1,,
1:COTLANEN,COTTONWOOD ROAD at LANDVIEW COVE,st 1845,35.069012,-89.893706,,1,,
1:RAIWILWN,RAINES ROAD at WILLOW LAKE BOULEVARD,st 1827,35.035293,-89.889042,,1,,
1:MENWINSN,MENDENHALL ROAD at WINCHESTER ROAD,st 1818,35.05134,-89.886218,,1,,
1:PERKN2SN,PERKINS ROAD at KNIGHT ROAD,st 7179,35.042019,-89.910746,,1,,
1:PERCROWN,PERKINS ROAD at CROMWELL AVENUE,st 7178,35.046457,-89.90804,,1,,
1:RAIHOMWN,RAINES ROAD at HOMEWOOD ROAD,st 7181,35.037167,-89.92571,,1,,
1:RAIDELWN,RAINES ROAD at DELP STREET,st 7180,35.037243,-89.922074,,1,,
1:RAIGETWF,RAINES ROAD at GETWELL ROAD,st 7183,35.036931,-89.937703,,1,,
1:RAIAIRWN,RAINES ROAD at AIR PARK STREET,st 484,35.037075,-89.931137,,1,,
1:RAIPI1EN,RAINES ROAD at PILOT DRIVE,st 5669,35.036752,-89.931473,,1,,
1:RAIPI1EM,RAINES ROAD at PILOT DRIVE,st 5668,35.036707,-89.933212,,1,,
1:AIRRAINF,AIR PARK STREET at RAINES ROAD,st 2604,35.037316,-89.931126,,1,,
1:COTBRAWM,COTTONWOOD ROAD at BRANDALE STREET,st 1866,35.06932,-89.90373,,1,,
1:SHELAMWF,SHELBY DRIVE at LAMAR AVENUE,st 2424,35.020723,-89.89985,,1,,
1:WINGETWN,WINCHESTER ROAD at AIR PARK STREET,st 1689,35.051958,-89.932935,,1,,
1:RAIHUNEN,RAINES ROAD at HUNGERFORD,st 7189,35.040628,-89.913346,,1,,
1:RAIDELEF,RAINES ROAD at DELP STREET,st 7188,35.036922,-89.922704,,1,,
1:PERCRONN,PERKINS ROAD at CROMWELL AVENUE,st 7191,35.046287,-89.907664,,1,,
1:PERKN1NF,PERKINS ROAD at KNIGHT ROAD,st 7190,35.041705,-89.910227,,1,,
1:RAICHREF,RAINES ROAD at CHRYSLER DRIVE,st 7198,35.035063,-89.896945,,1,,
1:RAIOUTEF,RAINES ROAD at OUTLAND ROAD,st 7197,35.035087,-89.90078,,1,,
1:MENSHANM,MENDENHALL ROAD at SHARP PLAZA BOULEVARD,st 7200,35.040167,-89.885272,,1,,
1:RAIWILEN,RAINES ROAD at WILLOW LAKE BOULEVARD,st 7199,35.035007,-89.889341,,1,,
1:MENWINNM,MENDENHALL ROAD at WINCHESTER ROAD,st 7202,35.047702,-89.885951,,1,,
1:MENFLONN,MENDENHALL ROAD at FLOWERING PEACH DRIVE,st 7201,35.044288,-89.885848,,1,,
1:RAIHOMEM,RAINES ROAD at HOMEWOOD ROAD,st 7187,35.036803,-89.927977,,1,,
1:MENCRENF,MENDENHALL ROAD at CREEEKSIDE ROAD,st 1853,35.052466,-89.886116,,1,,
1:LAMBAREF,LAMAR AVENUE at BARKSDALE STREET,st 5743,35.115086,-89.998841,,1,,
1:RIVBIRSN,RIVERDALE ROAD at BIRCH RUN LANE,st 7235,35.041348,-89.831418,,1,,
1:SWICHRSF,SWINNEA ROAD at CHRISTINE ROAD,st 7153,35.044626,-89.964296,,1,,
1:SHEAIRWF,SHELBY  DR at AIRWAYS BLVD,st 5384,35.021132,-89.991059,,1,,
1:SWIWINSF,SWINNEA ROAD at WINCHESTER ROAD,st 7247,35.052142,-89.96408,,1,,
1:CHEAYEEF,CHELSEA AVENUE at AYERS STREET,st 1632,35.167326,-90.026659,,1,,
1:THIFAISM,3RD STREET at WEST FAIRWAY AVENUE,st 5016,35.053485,-90.060629,,1,,
1:GERWOOSF,GERMANTOWN PARKWAY at WOODCHASE DRIVE,st 903,35.177536,-89.793158,,1,,
1:MACLEAWN,MACON ROAD at LEAWOOD STREET,st 6345,35.162532,-89.937354,,1,,
1:THIFA1SM,3RD STREET at WEST FAIRWAY AVENUE,st 5017,35.051332,-90.061292,,1,,
1:WATBURSN,WATKINS STREET at BURNHAM AVENUE,st 1336,35.226544,-90.003192,,1,,
1:SHEMICWM,SHELBY DRIVE at MICKEY DRIVE,st 5389,35.021126,-90.011304,,1,,
1:CHEMORWN,CHELSEA AVENUE at MOREHEAD STREET,st 1612,35.168176,-90.024892,,1,,
1:POPCREWN,POPLAR AVENUE at CRESTMERE PLACE,st 2061,35.139919,-89.981154,,1,,
1:THIMITNN,3RD STREET at MITCHELL ROAD,st 5057,35.05488,-90.060076,,1,,
1:POPTHIWN,POPLAR AVENUE at 3RD STREET,st 2095,35.149494,-90.048054,,1,,
1:BROVANWF,BROAD AVENUE at VANDALIA STREET,st 7173,35.147387,-89.957104,,1,,
1:VANBRONM,VANDALIA STREET at BROAD AVENUE,st 7172,35.148164,-89.956815,,1,,
1:HOLELVEF,HOLMES at ELVIS PRESLEY,st 5157,35.006277,-90.024385,,1,,
1:ELVRICSN,ELVIS PRESLEY BLVD at RICHLAND DR,st 5156,35.008172,-90.025323,,1,,
1:HOLCREEM,HOLMES at CRESSER,st 5159,35.006293,-90.018485,,1,,
1:HOLWALEN,HOLMES at WALDRUP ST,st 5158,35.006276,-90.021789,,1,,
1:HOLLOCEN,HOLMES at LOCH LOMOND,st 5162,35.006298,-90.010464,,1,,
1:HOLLEXEN,HOLMES at LEXIE,st 5161,35.006299,-90.012663,,1,,
1:MARORASN,MARJORIE at ORANGE,st 4739,35.104754,-90.037104,,1,,
1:DELWATEM,DELANO AVE at WATKINS ST,st 6730,35.199401,-90.010991,,1,,
1:3053,UNION AVE at ALICIA DR,no 1210,35.133392,-89.97793,,1,,
1:ALIPINWM,ALICE AVE at PINE HILL,st 6932,35.094216,-90.033171,,1,,
1:3702,WARING ROAD at SUMMER AVENUE,no 89,35.1488295,-89.9162693,,1,,
1:JACHOLWF,JACKSON AVE at HOLLYWOOD ST,st 290,35.158056,-89.975255,,1,,
1:WATSTENM,WATKINS STREET at SAINT ELMO AVENUE,st 1304,35.227786,-90.002947,,1,,
1:AUSYALSF,AUSTIN PEAY HWY at YALE ROAD,st 347,35.220254,-89.910199,,1,,
1:408,VANCE AVENUE at 4TH STREET ,no 1204,35.1352675,-90.0500665,,1,,
1:TCHSHESN,TCHULAHOMA ROAD at SHELBY DRIVE,st 2570,35.021826,-89.954769,,1,,
1:WATGALSN,WATKINS STREET at GALLOWAY AVENUE,st 3869,35.152316,-90.012831,,1,,
1:3407,WALNUT GROVE ROAD at HIGHLAND STREET,no 1176,35.1319325,-89.9453745,,1,,
1:WATNPANN,WATKINS STREET at GALLOWAY AVENUE,st 3895,35.152432,-90.012609,,1,,
1:3064,WALNUT GROVE ROAD at HIGHLAND STREET,no 1123,35.131888,-89.944954,,1,,
1:5313,SUMMER AVENUE at BALTIC STREET,no 1188,35.149359,-89.9587505,,1,,
1:3225,HIGHLAND STREET at CENTRAL AVENUE,no 1082,35.123168,-89.945451,,1,,
1:COLPOWNN,COLEMAN ROAD at POWERS ROAD,st 6144,35.214848,-89.91771,,1,,
1:THIMI1NM,3RD STREET at EAST MITCHELL ROAD,st 5056,35.053691,-90.060375,,1,,
1:5505,CENTRAL AVENUE at U-M CROSSWALK,no 1051,35.122861,-89.936238,,1,,
1:HOMMACNN,HOMER STREET at MACON ROAD,st 6333,35.162159,-89.939469,,1,,
1:LAMBARWN,LAMAR AVENUE at BARKSDALE STREET,st 5699,35.115194,-89.998697,,1,,
1:4872,FLORIDA STREET at SOUTH PARKWAY EAST,no 1073,35.108253,-90.06226,,1,,
1:SWICROSF,SWINNEA RD at CROMWELL AVE,st 7258,35.049675,-89.96419,,1,,
1:E,FLORIDA ST at S PARKWAY W,no 1211,35.107985,-90.062459,,1,,
1:616,SECOND at EXCHANGE,no 1190,35.150996,-90.049205,,1,,
1:RAINEEEF,RAINES ROAD at NEELY ROAD,st 5436,35.034573,-90.055492,,1,,
1:SUMLESEN,SUMMER AVE at ESTER STREET,st 4092,35.149504,-89.965359,,1,,
1:KNIRIDEN,KNIGHT ARNOLD at RIDGEWAY,st 7261,35.060167,-89.857241,,1,,
1:5310,SUMMER AVENUE at HIGHLAND STREET,no 1079,35.149412,-89.944671,,1,,
1:4079,SUMMER AVENUE at NATIONAL STREET,no 1084,35.149514,-89.947659,,1,,
1:POPAARWF,POPLAR AVENUE at AARON BRENNER DRIVE,st 2008,35.09955,-89.846126,,1,,
1:POPRANWN,POPLAR AVENUE at RANDOLPH PLACE,st 2007,35.098746,-89.841726,,1,,
1:WINSWIWF,WINCHESTER ROAD at SWINNEA ROAD,st 1697,35.052804,-89.964771,,1,,
1:WINBISWF,WINCHESTER ROAD at BISHOPS BRIDGE ROAD,st 1696,35.052666,-89.959985,,1,,
1:WINBOEWF,WINCHESTER ROAD at BOEINGSHIRE DRIVE,st 1701,35.053525,-89.995415,,1,,
1:WINCARWM,WINCHESTER ROAD at CARGO ROAD,st 1698,35.052851,-89.967502,,1,,
1:WINCAZWN,WINCHESTER ROAD at CAZASSA ROAD,st 1703,35.053645,-90.001683,,1,,
1:WINWBRWF,WINCHESTER ROAD at WINBROOK DRIVE,st 1702,35.053599,-89.999771,,1,,
1:WINMILWN,WINCHESTER ROAD at MILLBRANCH ROAD,st 1705,35.053782,-90.006625,,1,,
1:WINWINWN,WINCHESTER ROAD at WINDCREST ROAD,st 1704,35.053736,-90.004568,,1,,
1:THIWALNF,3RD STREET at EAST WALDORF AVENUE,st 5074,35.106009,-90.055279,,1,,
1:THIESSNN,3RD STREET at EAST ESSEX AVENUE,st 5073,35.103793,-90.055346,,1,,
1:FIECOOWN,FIELDS ROAD at COOK ROAD,st 5590,35.049698,-90.109568,,1,,
1:FIEOSCWN,FIELDS ROAD at OSCEOLA ROAD,st 5589,35.04969,-90.107191,,1,,
1:STALAREF,STAGE ROAD at LAREDO STREET,st 6729,35.202285,-90.026285,,1,,
1:FIESEWWF,FIELDS ROAD at SEWANEE ROAD,st 6080,35.049669,-90.117604,,1,,
1:SPAPILEF,SOUTH PARKWAY EAST at PILLOW STREET,st 2297,35.109161,-90.014611,,1,,
1:PRERAISN,PRESCOTT ROAD at RAINES ROAD,st 2554,35.037197,-89.943726,,1,,
1:SPAWILEF,SOUTH PARKWAY EAST at WILLETT STREET,st 2299,35.109051,-90.010429,,1,,
1:SPASILEN,SOUTH PARKWAY EAST at SILVER STREET,st 2298,35.109106,-90.012531,,1,,
1:SPAKYLEF,SOUTH PARKWAY EAST at KYLE STREET,st 2301,35.108852,-90.004555,,1,,
1:SPAROZEM,SOUTH PARKWAY EAST at ROZELLE STREET,st 2300,35.108961,-90.007464,,1,,
1:POPCR2WF,POPLAR AVENUE at CRESTHAVEN ROAD,st 6984,35.105259,-89.875027,,1,,
1:POPOAKWM,POPLAR AVENUE at OAKHAVEN ROAD,st 2016,35.104574,-89.871765,,1,,
1:WATCE1NM,WATKINS STREET at CEDARHURST AVENUE,st 1454,35.203651,-90.004718,,1,,
1:WATCEDNM,WATKINS STREET at CEDARHURST AVENUE,st 1453,35.202517,-90.006834,,1,,
1:WATWHINN,WATKINS STREET at WHITNEY AVENUE,st 1456,35.2076,-90.003762,,1,,
1:WATRUGNM,WATKINS STREET at RUGBY PLACE,st 1455,35.206287,-90.003829,,1,,
1:WHIEDEEF,WHITNEY AVENUE at EDEN STREET,st 1644,35.20783,-89.998998,,1,,
1:WHIEDEEM,WHITNEY AVENUE at EDEN STREET,st 1643,35.207876,-90.001214,,1,,
1:POPOA1WN,POPLAR AVENUE at OAK HILL ROAD,st 2004,35.097803,-89.834539,,1,,
1:POPPOPWN,POPLAR AVENUE at POPLAR ESTATES PARKWAY,st 2003,35.097375,-89.83089,,1,,
1:RAIHODWF,RAINES ROAD at HODGE ROAD,st 5465,35.034733,-90.050452,,1,,
1:HODCLONN,HODGE ROAD at CLOWER ROAD,st 5455,35.033609,-90.049669,,1,,
1:UNICLEEN,UNION AVENUE at CLEVELAND STREET,st 3037,35.136786,-90.016893,,1,,
1:UNICLAEN,UNION AVENUE at CLAYBROOK STREET,st 3036,35.136929,-90.018287,,1,,
1:UNIWILEM,UNION AVENUE at WILLETT STREET,st 3039,35.136148,-90.010541,,1,,
1:UNIKIMEN,UNION AVENUE at KIMBROUGH STREET,st 3038,35.136346,-90.012433,,1,,
1:UNIBELSN,UNION AVENUE at BELVEDERE BOULEVARD,st 3041,35.135681,-90.005484,,1,,
1:UNIAVAEN,UNION AVENUE at AVALON STREET,st 3040,35.135941,-90.008361,,1,,
1:MAIUNIOB,MAIN STREET at UNION AVENUE,st 701,35.14324,-90.053623,,1,,
1:UNILEMEN,UNION AVENUE at LEMER STREET,st 3042,35.135528,-90.004244,,1,,
1:MAICIVOB,MAIN STREET at CIVIC CENTER,st 6178,35.149182,-90.051253,,1,,
1:MAIJEFOB,MAIN STREET at JEFFERSON AVENUE,st 696,35.147243,-90.052017,,1,,
1:MAIOVEOB,MAIN STREET at OVERTON AVENUE,st 694,35.15516,-90.048861,,1,,
1:MAICONOB,MAIN STREET at CONVENTION CENTER,st 6177,35.151747,-90.050201,,1,,
1:TILBRONF,TILLMAN STREET at BROAD AVENUE,st 7171,35.147838,-89.961199,,1,,
